업종명,업소명,소재지(도로명),소재지(지번),소재지전화,업태명,데이터기준일자
휴게음식점,씨유춘천효제점,"강원특별자치도 춘천시 효제길 24, 1층 (효자동)",강원특별자치도 춘천시 효자동 164-11 1층 ,033-244-3283,편의점,2026-05-27
휴게음식점,메가엠지씨커피남춘천사거리점,"강원특별자치도 춘천시 퇴계로93번길 3, 106호 (퇴계동, 아이시티)",강원특별자치도 춘천시 퇴계동 1076 아이시티 106호,033-264-2367,커피숍,2026-05-27
휴게음식점,씨유춘천서부점,강원특별자치도 춘천시 새롬공원길5번길 38 (석사동),강원특별자치도 춘천시 석사동 838-6 씨유편의점 내 ,033-264-2145,기타 휴게음식점,2026-05-27
휴게음식점,오구본가(남춘천점),강원특별자치도 춘천시 퇴계로 95 (퇴계동),강원특별자치도 춘천시 퇴계동 1093 ,033-264-5958,일반조리판매,2026-05-27
휴게음식점,지에스이십오춘천신북점,강원특별자치도 춘천시 신북읍 신샘밭로 364 (GS25신북점 편의점내),강원특별자치도 춘천시 신북읍 율문리 274-14 GS25신북점 편의점내 ,033-241-2557,일반조리판매,2026-05-27
휴게음식점,세븐일레븐춘천만천대로점,강원특별자치도 춘천시 동면 만천로 87 (GS25춘천만천점 내),강원특별자치도 춘천시 동면 만천리 587-4 GS25춘천만천점 내 ,033-254-6618,패스트푸드,2026-05-27
휴게음식점,한양분식점,"강원특별자치도 춘천시 퇴계로 172, 107호 (퇴계동, 주공2차아파트)",강원특별자치도 춘천시 퇴계동 983-2 주공2차아파트 107호,033-261-4500,기타 휴게음식점,2026-05-27
휴게음식점,신돈야시장(춘천점),"강원특별자치도 춘천시 방송길 84 (온의동, 롯데마트춘천점 내)",강원특별자치도 춘천시 온의동 6-25 롯데마트춘천점 내 ,033-240-2517,일반조리판매,2026-05-27
휴게음식점,씨유강대에이스점,"강원특별자치도 춘천시 백령로 139 (효자동, 씨유강대에이스점 내)",강원특별자치도 춘천시 효자동 619-9 씨유강대에이스점 내 ,033-254-0127,일반조리판매,2026-05-27
휴게음식점,씨유한림춘천성심병원점,"강원특별자치도 춘천시 삭주로 77 (교동, 한림춘천싱심병원 씨유편의점 내)",강원특별자치도 춘천시 교동 153 한림춘천싱심병원 씨유편의점 내 ,033-764-9802,패스트푸드,2026-05-27
휴게음식점,벨몽드강북점(회코너),"강원특별자치도 춘천시 사우4길 36 (사농동, 벨몽드강북점내)",강원특별자치도 춘천시 사농동 99-6 벨몽드강북점내 , 033-252-6581,기타 휴게음식점,2026-05-27
휴게음식점,피자스쿨남춘천점,"강원특별자치도 춘천시 춘주로 150, 1층 (퇴계동, 현진@상가106,107)","강원특별자치도 춘천시 퇴계동 916-1 현진@상가106,107 ",033-252-3633,패스트푸드,2026-05-27
휴게음식점,비네뜨,강원특별자치도 춘천시 동내면 춘천순환로 62,강원특별자치도 춘천시 동내면 거두리 926-2 ,033-264-1215,커피숍,2026-05-27
휴게음식점,눈내린빙수,"강원특별자치도 춘천시 공지로 111, 101, 102호 (석사동, 신우아파트상가)","강원특별자치도 춘천시 석사동 682-1 신우아파트상가 101, 102호 ",033-262-3846,패스트푸드,2026-05-27
휴게음식점,샘파크,강원특별자치도 춘천시 남산면 방하로 429,강원특별자치도 춘천시 남산면 방하리 401-6 ,033-263-0125,일반조리판매,2026-05-27
휴게음식점,홍천메밀부침,"강원특별자치도 춘천시 효자로 108, 1층 (효자동)",강원특별자치도 춘천시 효자동 665-1 ,033-256-5195,기타 휴게음식점,2026-05-27
휴게음식점,이디야,"강원특별자치도 춘천시 서부대성로 245, 101호 (효자동)",강원특별자치도 춘천시 효자동 632-15 101호,,커피숍,2026-05-27
휴게음식점,옛날김밥,강원특별자치도 춘천시 신북읍 신북로 28,강원특별자치도 춘천시 신북읍 율문리 318-34 ,033-241-9399,일반조리판매,2026-05-27
휴게음식점,커피식스쥬스식스춘천명동CGV점,"강원특별자치도 춘천시 중앙로67번길 18, 6동 1층 6113호 (죽림동, 브라운가)",강원특별자치도 춘천시 죽림동 189 ,070-4694-6985,커피숍,2026-05-27
휴게음식점,벨몽드회코너(팔호광장점),"강원특별자치도 춘천시 춘천로 197-1, 1층 (효자동, 벨몽드팔호광장점)",강원특별자치도 춘천시 효자동 641 벨몽드팔호광장점 1층 ,033-258-5021,편의점,2026-05-27
휴게음식점,GS25춘천본점,"강원특별자치도 춘천시 후석로 45, 1층 (석사동)",강원특별자치도 춘천시 석사동 652-1 1층 ,033-261-5012,편의점,2026-05-27
휴게음식점,한국맥도날드(유)춘천퇴계DT점,"강원특별자치도 춘천시 영서로 2173, 1,2층 (퇴계동)","강원특별자치도 춘천시 퇴계동 418-20 1,2층 ",070-7209-1062,패스트푸드,2026-05-27
휴게음식점,투썸플레이스(춘천동면점),"강원특별자치도 춘천시 동면 춘천순환로 734, 1층",강원특별자치도 춘천시 동면 장학리 729-2 ,033-251-3002,커피숍,2026-05-27
휴게음식점,이삭토스트춘천명동점,강원특별자치도 춘천시 명동길 17-1 (조양동),강원특별자치도 춘천시 조양동 51-14 ,033-251-2411,패스트푸드,2026-05-27
휴게음식점,카페테리아,"강원특별자치도 춘천시 동산면 종자리로 331-21, 2층",강원특별자치도 춘천시 동산면 군자리 502 외7필지 ,033-263-7997,커피숍,2026-05-27
휴게음식점,히포코코,"강원특별자치도 춘천시 중앙로67번길 9, A동 6층 (조양동)",강원특별자치도 춘천시 조양동 144-3 ,033-253-3523,커피숍,2026-05-27
휴게음식점,곰씨네,"강원특별자치도 춘천시 중앙로77번길 31, 2층 (죽림동)",강원특별자치도 춘천시 죽림동 28-10 ,033-254-3633,다방,2026-05-27
휴게음식점,뮤지엄샵,"강원특별자치도 춘천시 우석로 70, 1층 (석사동)",강원특별자치도 춘천시 석사동 95-3 ,033-256-8511,커피숍,2026-05-27
휴게음식점,김밥마녀,강원특별자치도 춘천시 사우4길 36 (사농동),강원특별자치도 춘천시 사농동 99-6 ,033-252-7787,기타 휴게음식점,2026-05-27
휴게음식점,GS25춘천칠전점,강원특별자치도 춘천시 칠전서길 11-3 (칠전동),강원특별자치도 춘천시 칠전동 624-1 ,033-263-5047,편의점,2026-05-27
휴게음식점,버거타운,"강원특별자치도 춘천시 서부대성로 18, 1층 (소양로2가)",강원특별자치도 춘천시 소양로2가 165-2 ,033-250-8175,패스트푸드,2026-05-27
휴게음식점,교동꼬마김밥,강원특별자치도 춘천시 삭주로 34 (교동),강원특별자치도 춘천시 교동 137 ,033-256-0880,일반조리판매,2026-05-27
휴게음식점,로다운컵,"강원특별자치도 춘천시 공지로307번길 11, 1층 (효자동)",강원특별자치도 춘천시 효자동 707-1 ,033-911-3772,커피숍,2026-05-27
휴게음식점,꽃돼지분식,"강원특별자치도 춘천시 방송길 34, 1층 (근화동)",강원특별자치도 춘천시 근화동 713-7 ,,기타 휴게음식점,2026-05-27
휴게음식점,눈내린빙수(강대점),"강원특별자치도 춘천시 백령로 23, 1층 (효자동)",강원특별자치도 춘천시 효자동 176-29 ,033-244-6661,기타 휴게음식점,2026-05-27
휴게음식점,로스팅힐,"강원특별자치도 춘천시 금강로13번길 9, 1,2층 (소양로3가)",강원특별자치도 춘천시 소양로3가 95-2 ,033-241-2709,커피숍,2026-05-27
휴게음식점,씨유춘천e편한점,"강원특별자치도 춘천시 서부대성로 18, 1층 (소양로2가)",강원특별자치도 춘천시 소양로2가 165-2 ,033-251-2656,편의점,2026-05-27
휴게음식점,초원다실,"강원특별자치도 춘천시 중앙로 87-1, 2층 (중앙로2가)",강원특별자치도 춘천시 중앙로2가 42-99 2층 ,033-241-7009,다방,2026-05-27
휴게음식점,더카페(홈플러스춘천점),"강원특별자치도 춘천시 김유정로 1840, 1층 (퇴계동, 홈플러스춘천점내)",강원특별자치도 춘천시 퇴계동 141 ,033-262-5617,커피숍,2026-05-27
휴게음식점,씨유춘천현대점,"강원특별자치도 춘천시 춘천로 177, 1층 (운교동)",강원특별자치도 춘천시 운교동 182-1 ,033-252-8600,편의점,2026-05-27
휴게음식점,프랭크버거춘천후평점,"강원특별자치도 춘천시 보안길 66, 1층 (후평동)",강원특별자치도 춘천시 후평동 456-8 1층 ,033-242-3128,기타 휴게음식점,2026-05-27
휴게음식점,메가엠지씨커피춘천거두사거리점,"강원특별자치도 춘천시 동내면 춘천순환로 64, 1층 101호",강원특별자치도 춘천시 동내면 거두리 926-3 ,033-241-7799,기타 휴게음식점,2026-05-27
휴게음식점,지에스25엘리시안강촌,"강원특별자치도 춘천시 남산면 북한강변길 688, 엘리시안강촌리조트내 1층",강원특별자치도 춘천시 남산면 백양리 29-1 엘리시안 강촌 ,033-263-3446,편의점,2026-05-27
휴게음식점,인생닭강정,"강원특별자치도 춘천시 춘천로17번길 21, 춘천강남하이엔드 114호 (온의동)",강원특별자치도 춘천시 온의동 587-5 춘천강남하이엔드 ,033-257-3770,기타 휴게음식점,2026-05-27
휴게음식점,토스트잇,"강원특별자치도 춘천시 동면 춘천로449번길 20-1, 1층 101호",강원특별자치도 춘천시 동면 장학리 996-3 ,033-242-9592,기타 휴게음식점,2026-05-27
휴게음식점,샤론플라워카페,"강원특별자치도 춘천시 춘주로 135, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 891-3 ,033-254-8394,기타 휴게음식점,2026-05-27
휴게음식점,요거프레소춘천소양로점,"강원특별자치도 춘천시 모수물길 40, 1층 (소양로2가)",강원특별자치도 춘천시 소양로2가 80-4 ,033-241-0925,커피숍,2026-05-27
휴게음식점,다올,"강원특별자치도 춘천시 공지로 154, 1층 (석사동)",강원특별자치도 춘천시 석사동 351-8 ,033-254-2934,커피숍,2026-05-27
휴게음식점,크리스피크림도넛춘천석사점,"강원특별자치도 춘천시 퇴계농공로 11, 1층 (석사동)",강원특별자치도 춘천시 석사동 888-1 ,033-244-4747,기타 휴게음식점,2026-05-27
휴게음식점,바불리옛날왕만두춘천점,"강원특별자치도 춘천시 약사고개길 7-1, 1층 (죽림동)",강원특별자치도 춘천시 죽림동 11-97 ,070-4107-9490,일반조리판매,2026-05-27
휴게음식점,책과인쇄박물관,"강원특별자치도 춘천시 신동면 풍류1길 156, 1층",강원특별자치도 춘천시 신동면 증리 616 ,033-264-9923,기타 휴게음식점,2026-05-27
휴게음식점,씨유춘천후평동아점,"강원특별자치도 춘천시 서부대성로 327, 1층 106~108호 (후평동, 동아아파트상가)",강원특별자치도 춘천시 후평동 893 ,033-255-8741,편의점,2026-05-27
휴게음식점,카페빅,"강원특별자치도 춘천시 중앙로 1, 신관2층 (봉의동)",강원특별자치도 춘천시 봉의동 15 ,033-251-2727,커피숍,2026-05-27
휴게음식점,크리스피크림도넛춘천명동점,"강원특별자치도 춘천시 중앙로67번길 18, 1층 1101호 (죽림동, 브라운상가1동)",강원특별자치도 춘천시 죽림동 189 ,033-252-6677,기타 휴게음식점,2026-05-27
휴게음식점,공차춘천강원대점,"강원특별자치도 춘천시 서부대성로 216, 1층 (효자동)",강원특별자치도 춘천시 효자동 617-14 ,033-263-0707,커피숍,2026-05-27
휴게음식점,세븐일레븐강촌점,"강원특별자치도 춘천시 남산면 강촌로 112, 1층",강원특별자치도 춘천시 남산면 강촌리 338-2 ,033-262-4882,편의점,2026-05-27
휴게음식점,빽다방강원대점,"강원특별자치도 춘천시 서부대성로239번길 4, 1층 (효자동)",강원특별자치도 춘천시 효자동 632 ,033-243-7737,커피숍,2026-05-27
휴게음식점,33떡볶이&꼬마김밥춘천우두점,"강원특별자치도 춘천시 충열로 10-14, 1층 (우두동)",강원특별자치도 춘천시 우두동 1067-1 ,033-251-3353,기타 휴게음식점,2026-05-27
휴게음식점,봄빛꿈을그리다,"강원특별자치도 춘천시 퇴계로 61-2, 1,2층 (퇴계동)",강원특별자치도 춘천시 퇴계동 1166-12 ,033-241-2820,커피숍,2026-05-27
휴게음식점,파파존스춘천점,"강원특별자치도 춘천시 후석로 342, 1층 (후평동)",강원특별자치도 춘천시 후평동 702 외2필지 ,033-251-8070,기타 휴게음식점,2026-05-27
휴게음식점,빽다방춘천석사CGV점,"강원특별자치도 춘천시 지석로 85, 1층 101호 (석사동)",강원특별자치도 춘천시 석사동 888-4 ,033-261-8701,커피숍,2026-05-27
휴게음식점,세븐일레븐춘천퇴계마루점,"강원특별자치도 춘천시 퇴계농공로 12, 1층 (석사동)",강원특별자치도 춘천시 석사동 880-1 ,,편의점,2026-05-27
휴게음식점,세븐일레븐춘천조안점,"강원특별자치도 춘천시 후석로59번길 11, 1층 101호 (석사동)",강원특별자치도 춘천시 석사동 646-1 ,,편의점,2026-05-27
휴게음식점,람지샌드,"강원특별자치도 춘천시 우석로4번길 15-1, 1층 (석사동)",강원특별자치도 춘천시 석사동 778-7 ,070-4231-7878,커피숍,2026-05-27
휴게음식점,정스수제마카롱,"강원특별자치도 춘천시 석사길5번길 4-1, 1층 (석사동)",강원특별자치도 춘천시 석사동 662-9 ,033-261-3390,기타 휴게음식점,2026-05-27
휴게음식점,이디야커피우두동점,"강원특별자치도 춘천시 충열로 39, B동 1층 121호 (우두동)",강원특별자치도 춘천시 우두동 707-35 ,033-241-1220,커피숍,2026-05-27
휴게음식점,씨유춘천두미르플러스점,"강원특별자치도 춘천시 영서로 2790-1, 1층 (우두동)",강원특별자치도 춘천시 우두동 759-20 ,033-255-2217,편의점,2026-05-27
휴게음식점,세븐일레븐춘천한림대점,"강원특별자치도 춘천시 봉의산길22번길 24-1, 1층 (옥천동)",강원특별자치도 춘천시 옥천동 9-3 ,033-251-2940,편의점,2026-05-27
휴게음식점,조운베이크샵,"강원특별자치도 춘천시 금강로 67-1, 1층 (조양동)",강원특별자치도 춘천시 조양동 37-21 ,033-251-9090,커피숍,2026-05-27
휴게음식점,투썸플레이스춘천퇴계점,"강원특별자치도 춘천시 안마산로 199, 1층 105호 (퇴계동)",강원특별자치도 춘천시 퇴계동 87 ,033-263-7859,커피숍,2026-05-27
휴게음식점,이디야커피춘천현대점,"강원특별자치도 춘천시 춘천로269번길 1, 1층 (후평동)",강원특별자치도 춘천시 후평동 677-13 ,033-256-3832,커피숍,2026-05-27
휴게음식점,롯데리아우두점,"강원특별자치도 춘천시 충열로 39, 1층 (우두동, A동)",강원특별자치도 춘천시 우두동 707-35 ,033-241-5258,패스트푸드,2026-05-27
